,count,mean,std,min,25%,50%,75%,max
"(0.0, 0.4, 0.0, 0.0, 0.6, 0.0)",1059.0,3423.3298048048528,2613.152673265639,-905.6744742354722,1105.4382502155177,3091.5243595642132,5537.560681822924,10049.18227568535
"(0.0, 0.4, 0.0, 0.1, 0.0, 0.5)",1061.0,2973.3353523034234,2164.195434269882,-934.0276343079622,1093.7063526149232,2931.328336271552,4711.670132396772,8575.410716579143
"(0.0, 0.4, 0.0, 0.1, 0.1, 0.4)",1060.0,2903.4541979927913,2119.4987582388208,-943.4840117076383,1067.588471862959,2855.8756329079024,4620.804158480785,8348.470151947215
"(0.0, 0.4, 0.0, 0.1, 0.2, 0.3)",1060.0,2813.365724491468,2075.201309810551,-969.6047001569368,978.2892324417635,2801.403915457373,4470.197452132765,8194.852338615841
"(0.0, 0.4, 0.0, 0.1, 0.3, 0.2)",1059.0,2775.1891396145315,2064.8310100726003,-936.5141699567648,950.0131708023418,2718.1212050022077,4404.948889425934,8189.749784449785
"(0.0, 0.4, 0.0, 0.1, 0.4, 0.1)",1059.0,2802.1005387463883,2056.050069987068,-831.176245732825,1008.8321874765516,2807.518773880027,4430.949232368308,8165.469452141348
"(0.0, 0.4, 0.0, 0.1, 0.5, 0.0)",1060.0,2980.796885792772,2171.938146183226,-763.8135285405706,1098.7033141788893,2947.793444172261,4720.575045220512,8596.274710804355
"(0.0, 0.4, 0.0, 0.2, 0.0, 0.4)",1061.0,2373.1534730732815,1713.013261417055,-1020.0312161460351,876.6394271807912,2463.050157961603,3804.5573931925246,6884.099699214254
"(0.0, 0.4, 0.0, 0.2, 0.1, 0.3)",1061.0,2472.3137948085755,1712.1301266346788,-871.7204661740207,1029.2499125714785,2597.3594200538573,3913.3954247795846,6909.238853513794
"(0.0, 0.4, 0.0, 0.2, 0.2, 0.2)",1060.0,2375.682351601246,1693.193842381473,-863.2882973510477,880.0811969728165,2483.0457830350606,3806.6347762218093,6798.277161715181
"(0.0, 0.4, 0.0, 0.2, 0.4, 0.0)",1061.0,2274.8533034257916,1701.9045696923895,-960.577932655473,749.053326502828,2370.2396380523533,3698.99805127117,6852.995652992096
"(0.0, 0.4, 0.0, 0.3, 0.0, 0.3)",1061.0,1827.5243520529605,1341.2887426076638,-1063.6742837202264,636.9091394945972,1848.7320766757766,3018.1428222497925,5330.6665910685115
"(0.0, 0.4, 0.0, 0.3, 0.1, 0.2)",1060.0,1833.462650383718,1340.2866599807346,-1002.4277554914843,653.2053613378957,1841.8213926477802,3028.8104456456285,5314.147805359324
"(0.0, 0.4, 0.0, 0.3, 0.3, 0.0)",1060.0,2016.0134025647938,1397.4118898609986,-828.7651275893422,841.9997165342261,2050.878878034455,3267.3835150867035,5618.246854914978
"(0.0, 0.4, 0.0, 0.4, 0.0, 0.2)",1060.0,1487.1078007586784,1124.5325065470445,-916.1009396939298,468.2592052840432,1433.889405031363,2489.8709468600264,4093.3818614209085
"(0.0, 0.4, 0.0, 0.4, 0.1, 0.1)",1061.0,1340.6334324461548,1083.4363721305792,-1037.875425410175,351.5020068172071,1255.5702378953902,2311.875577654104,3828.9874098485816
"(0.0, 0.4, 0.0, 0.4, 0.2, 0.0)",1059.0,1519.9952343089785,1128.9366874190441,-870.5860302495075,490.5651816536474,1492.2123901351588,2532.2011786114635,4143.392408275897
"(0.0, 0.4, 0.0, 0.5, 0.0, 0.1)",1059.0,1048.3616510616196,1040.506706169173,-1077.8797662462603,195.29054088078692,882.6429098755216,1797.6786498675774,3643.038299807671
"(0.0, 0.4, 0.0, 0.5, 0.1, 0.0)",1061.0,964.8755863038049,1024.9862448788938,-1167.2588178765727,136.0616339110711,790.2044819129042,1692.6603688408359,3544.7388356978627
"(0.0, 0.4, 0.0, 0.6, 0.0, 0.0)",1060.0,660.6698701754837,1148.0935186588158,-1917.9852407120634,-15.136722462950729,318.6951111279832,1405.169062400414,3495.172527694289
"(0.0, 0.4, 0.1, 0.0, 0.0, 0.5)",1059.0,2868.5268291913253,2094.2956467897297,-1037.6563375139867,998.2724071801813,2866.487436346026,4564.297004242217,8228.474312373466
"(0.0, 0.4, 0.1, 0.0, 0.1, 0.4)",1061.0,2826.7919533297213,2071.6911565367905,-1009.3289674926073,993.6904495201143,2825.2013037860925,4494.561028796255,8156.657873308119
"(0.0, 0.4, 0.1, 0.0, 0.2, 0.3)",1060.0,2814.2153127852275,2050.0354966603663,-903.6981414402308,992.5633033946824,2837.181012555491,4454.08424886596,8058.092438073378
"(0.0, 0.4, 0.1, 0.0, 0.3, 0.2)",1059.0,2768.945985419074,2033.4170125757178,-934.8544742022596,968.528749679951,2758.383240131665,4385.611752877287,8028.078868334189
"(0.0, 0.4, 0.1, 0.0, 0.4, 0.1)",1061.0,2869.653381769922,2099.0945840301392,-836.0258238964725,993.0129204633122,2883.4928156441347,4542.606568146795,8269.111410668032
"(0.0, 0.4, 0.1, 0.0, 0.5, 0.0)",1060.0,2857.12572737727,2128.5502088075937,-929.9479904360533,912.4233823610211,2863.913571483299,4549.234463523773,8330.283397919993
"(0.0, 0.4, 0.1, 0.1, 0.0, 0.4)",1059.0,2390.704647473568,1710.8796742618165,-910.8575391827871,857.3068789474582,2489.3415546731994,3828.9142118079435,6851.07355793735
"(0.0, 0.4, 0.1, 0.1, 0.1, 0.3)",1061.0,2278.85737534351,1658.466662724152,-1041.118845672141,779.2717230265625,2383.056538659599,3717.500695345414,6548.001443351313
"(0.0, 0.4, 0.1, 0.1, 0.2, 0.2)",1060.0,2255.3367912611425,1634.3730030518716,-1008.637074473394,774.7907550206564,2352.445398111631,3662.2630208922365,6507.711157931357
"(0.0, 0.4, 0.1, 0.1, 0.4, 0.0)",1059.0,2413.9938797958625,1726.6033570145314,-813.5870736740162,846.1122809771214,2583.381556179338,3894.7501081669834,6823.217377277848
"(0.0, 0.4, 0.1, 0.2, 0.0, 0.3)",1060.0,1826.8478387158907,1371.4161638945159,-1135.7164185919928,582.873591717901,1839.9377306174756,3058.4788312108994,5317.088625026168
"(0.0, 0.4, 0.1, 0.2, 0.1, 0.2)",1061.0,1835.5439927375646,1334.8689188290464,-1011.4939024481064,656.164001847852,1806.1967874103138,2995.4462695937473,5162.610093108844
"(0.0, 0.4, 0.1, 0.2, 0.3, 0.0)",1061.0,2023.909462050446,1426.0722917389223,-889.7554895346948,779.6171242678738,2059.6567123269488,3307.2457587507743,5607.871400802294
"(0.0, 0.4, 0.1, 0.3, 0.0, 0.2)",1061.0,1627.688689153628,1191.0243450467535,-952.2798464987654,548.5332056882944,1584.3946695648701,2694.644487549893,4242.458620268393
"(0.0, 0.4, 0.1, 0.3, 0.1, 0.1)",1059.0,1450.6673836704704,1127.5868465282508,-905.289625699038,419.9605365201064,1364.5007840616963,2468.9530678451665,3999.8440169076093
"(0.0, 0.4, 0.1, 0.3, 0.2, 0.0)",1060.0,1419.58739972868,1118.6396365598112,-983.0447069198672,392.03885875272636,1336.5051541650373,2446.666364312294,3942.2042144511797
"(0.0, 0.4, 0.1, 0.4, 0.0, 0.1)",1060.0,922.9160813964169,1045.2918070743215,-1221.7488992966828,91.50605790399663,699.5738063395002,1642.2856076046737,3559.273193042787
"(0.0, 0.4, 0.1, 0.4, 0.1, 0.0)",1061.0,1014.778835714728,1066.5476242045754,-1101.654597797773,142.4222513479308,809.5341284439091,1768.923812692963,3693.6801329431873
"(0.0, 0.4, 0.1, 0.5, 0.0, 0.0)",1061.0,574.6484254187349,1174.6862106340802,-2036.2831682313044,-100.65838177266414,255.58428207546785,1352.7893274980706,3459.7241380722553
"(0.0, 0.4, 0.2, 0.0, 0.0, 0.4)",1060.0,2440.2847197286987,1716.2230555175113,-994.1994080277636,895.0867425425636,2539.619499870445,3928.8010393807363,6779.62816798385
"(0.0, 0.4, 0.2, 0.0, 0.1, 0.3)",1060.0,2257.0659366194204,1661.2976098535705,-1089.7500272755951,724.1015593644279,2311.186392671596,3702.937600540512,6504.819982958223
"(0.0, 0.4, 0.2, 0.0, 0.2, 0.2)",1059.0,2222.3231575710647,1631.8002550716408,-1036.1598535003432,707.8680170239049,2281.9485131966867,3650.7351336956344,6413.552315770692
"(0.0, 0.4, 0.2, 0.0, 0.4, 0.0)",1060.0,2512.915696199151,1743.8159411538659,-830.7108545642077,941.0116889301089,2649.875132061423,4025.726313381776,6911.7831310742185
"(0.0, 0.4, 0.2, 0.1, 0.0, 0.3)",1061.0,1874.0594733664957,1378.575703990402,-1005.4438798376368,626.6429191625757,1837.5631032560523,3058.08831331852,5248.024615684204
"(0.0, 0.4, 0.2, 0.1, 0.1, 0.2)",1061.0,1808.009812053427,1349.907312839442,-1058.3428392549076,585.0591507273784,1754.9375193174528,2935.943194655676,5063.146261272355
"(0.0, 0.4, 0.2, 0.1, 0.3, 0.0)",1061.0,1993.64931381555,1416.6027692264024,-922.959959652253,731.2553905753266,1967.2479558713458,3233.381805414334,5461.139530959641
"(0.0, 0.4, 0.2, 0.2, 0.0, 0.2)",1059.0,1479.0173946864961,1178.7855719107772,-1079.6498608178335,420.45013382066554,1369.429648389436,2539.9131758520252,4158.552186389672
"(0.0, 0.4, 0.2, 0.2, 0.1, 0.1)",1060.0,1427.536843649381,1162.566943595138,-953.0673078718883,371.1795033438316,1313.7563226775073,2466.7244979595234,4120.38949737771
"(0.0, 0.4, 0.2, 0.2, 0.2, 0.0)",1061.0,1410.7171277041698,1163.8743298753598,-1044.470514339694,341.96915071984495,1304.2617932242028,2456.0055294749327,4058.372731995303
"(0.0, 0.4, 0.2, 0.4, 0.0, 0.0)",1060.0,645.3258386129426,1268.3139476838644,-2146.5211631753336,-91.57349696235497,295.218028233091,1521.3833509624346,3726.739792357126
"(0.0, 0.4, 0.3, 0.0, 0.0, 0.3)",1059.0,1891.0460402142332,1401.0883996615512,-1123.457251068945,612.3738144177823,1818.211833790694,3072.10012548922,5180.336132768069
"(0.0, 0.4, 0.3, 0.0, 0.1, 0.2)",1060.0,1813.5838693700218,1369.933184382958,-1162.2815272345315,553.8849744626018,1745.5095956821679,2962.0648354743935,4994.051976615323
"(0.0, 0.4, 0.3, 0.0, 0.3, 0.0)",1060.0,2038.3286168454817,1449.2629770993826,-972.4350539124916,710.9548767288738,2008.6575665048986,3264.7463053530482,5410.473864602856
"(0.0, 0.4, 0.3, 0.1, 0.0, 0.2)",1061.0,1331.7787736957873,1172.806483448168,-1136.3095349819341,300.3009683792916,1172.0765881154948,2351.8793943307865,4100.074149837317
"(0.0, 0.4, 0.3, 0.1, 0.2, 0.0)",1060.0,1419.9458393453356,1185.0437404599563,-1000.7705323000591,353.2674324118352,1298.6982987812044,2480.077766026019,4183.219793356206
"(0.0, 0.4, 0.3, 0.3, 0.0, 0.0)",1061.0,657.8754279644548,1265.635955390124,-2103.73510163794,-87.81104334269185,263.5755247410925,1522.6350196994317,3752.1999807445172
"(0.0, 0.4, 0.4, 0.0, 0.0, 0.2)",1060.0,1573.497173245845,1273.291461623928,-1158.1716549615248,415.5864213855343,1418.2924533769874,2690.4414373959044,4517.187842490446
"(0.0, 0.4, 0.4, 0.0, 0.1, 0.1)",1059.0,1378.9030746146311,1211.7021261850948,-1055.4510898508242,321.1167651970545,1148.0709017253466,2380.5381893571393,4280.192588811791
"(0.0, 0.4, 0.4, 0.0, 0.2, 0.0)",1059.0,1603.9957924000705,1281.4626381982325,-1048.3359415550149,465.4048315901505,1442.011326489399,2715.9440044338753,4556.757361279684
"(0.0, 0.4, 0.4, 0.1, 0.0, 0.1)",1060.0,926.403069169382,1213.0675118406746,-1585.8986131963975,45.87279936648929,596.1309727328116,1706.1991000822009,4007.217958410645
"(0.0, 0.4, 0.4, 0.1, 0.1, 0.0)",1059.0,991.1047776730281,1214.5380840664689,-1489.0039636072033,89.80198628305834,684.6730662982081,1788.0964526535136,4052.691862105974
"(0.0, 0.4, 0.4, 0.2, 0.0, 0.0)",1060.0,652.2647246063535,1332.5815729246199,-2291.7086833915164,-127.92996209777448,277.0009479809596,1587.838952685227,3902.2971700445923
"(0.0, 0.4, 0.5, 0.0, 0.0, 0.1)",1060.0,1129.2222035973002,1287.6230189809214,-1456.1558497920414,137.34880594461856,775.3261629369699,1969.0300718984472,4383.793075687594
"(0.0, 0.4, 0.5, 0.0, 0.1, 0.0)",1059.0,1120.5283109576,1292.1462702874203,-1441.626430430726,117.59644236452823,753.0132383059972,1969.6285660243411,4379.495554424539
"(0.0, 0.4, 0.5, 0.1, 0.0, 0.0)",1061.0,501.91387561911597,1390.4379346725307,-2612.981509724763,-274.77291863493065,171.73310973548269,1489.8020021038683,3840.6097297648084
"(0.0, 0.4, 0.6, 0.0, 0.0, 0.0)",1060.0,556.106412846251,1478.180402571444,-2705.251095378866,-284.9660162575801,234.81814190349542,1637.9521211151732,4105.076626236023
"(0.0, 0.5, 0.0, 0.0, 0.0, 0.5)",1061.0,3610.961282467668,2648.9726920650805,-1110.3935082240114,1209.0415970262038,3708.5204267808003,5732.846874879782,10121.413313273202
"(0.0, 0.5, 0.0, 0.0, 0.1, 0.4)",1059.0,3553.004681321467,2607.210152908059,-1093.7278329919682,1181.2373474547821,3632.042536010049,5633.426314092954,9957.624404230184
"(0.0, 0.5, 0.0, 0.0, 0.2, 0.3)",1061.0,3260.070761018203,2495.4224837646157,-1207.5931166816,933.4522312690679,3302.5424095375565,5226.264281897384,9489.20771191916
"(0.0, 0.5, 0.0, 0.0, 0.3, 0.2)",1059.0,3442.5208788341215,2528.912804596532,-1035.129886064402,1133.5161479127692,3549.4799277905986,5431.651800746018,9715.565334454091
"(0.0, 0.5, 0.0, 0.0, 0.4, 0.1)",1061.0,3393.8000787747583,2551.6823399831283,-992.5333711040375,1052.1375362592262,3467.0563508862906,5398.059609795368,9794.216345505272
"(0.0, 0.5, 0.0, 0.0, 0.5, 0.0)",1061.0,3561.6144618476123,2629.8739352969865,-944.1423043896821,1138.839798069106,3652.6084228997206,5658.801216174681,10086.461237682233
"(0.0, 0.5, 0.0, 0.1, 0.0, 0.4)",1060.0,3021.3053049054433,2206.474135715753,-1117.975033743117,963.4656928368872,3203.357429906486,4798.852585864432,8516.624480545011
"(0.0, 0.5, 0.0, 0.1, 0.1, 0.3)",1061.0,3035.1707508616014,2179.6243860467935,-1073.9781492446346,1000.022748863028,3251.667320508539,4797.184841985425,8401.615024816056
"(0.0, 0.5, 0.0, 0.1, 0.2, 0.2)",1060.0,3088.8584752399734,2217.0081664626778,-1075.8262492850663,1005.8032388680658,3287.7807967304325,4879.128185587861,8538.10446992953
"(0.0, 0.5, 0.0, 0.1, 0.4, 0.0)",1060.0,3195.8043371801837,2262.6425586669316,-946.7550052442084,1107.365408250485,3416.0522542283434,5023.505717786453,8762.130017474796
"(0.0, 0.5, 0.0, 0.2, 0.0, 0.3)",1059.0,2514.414888866088,1840.5579789006813,-1283.1802706440485,712.2894670182468,2662.509476110492,4110.070961943913,7028.400458846692
"(0.0, 0.5, 0.0, 0.2, 0.1, 0.2)",1061.0,2444.583128655913,1792.7708422045228,-1202.004787399249,710.2364033764152,2607.6135448268287,3995.433341552649,6818.496697446768
"(0.0, 0.5, 0.0, 0.2, 0.3, 0.0)",1061.0,2604.5910576150045,1856.0796130933531,-1058.0112499447605,832.1744477496377,2795.5687783340945,4201.3066030372065,7105.6560394607
"(0.0, 0.5, 0.0, 0.3, 0.0, 0.2)",1061.0,2109.1922666798305,1544.571956481275,-1112.8578738263186,660.4480190504164,2167.1343055829057,3417.8769237598026,5661.931874252667
"(0.0, 0.5, 0.0, 0.3, 0.1, 0.1)",1061.0,2019.5582417964943,1490.7685861199193,-1076.2205146761498,602.0491749296198,2066.0542195424714,3262.4884080082593,5452.545887209133
"(0.0, 0.5, 0.0, 0.3, 0.2, 0.0)",1061.0,2088.216724137536,1524.5708124725168,-1025.7328054907348,640.4523892320158,2147.387326092219,3383.738403356314,5637.038304236943
"(0.0, 0.5, 0.0, 0.4, 0.0, 0.1)",1061.0,1643.10035412225,1333.8171654055175,-1209.6544163221442,384.045360213966,1584.631877815209,2848.507592504171,4610.292480250449
"(0.0, 0.5, 0.0, 0.4, 0.1, 0.0)",1060.0,1698.0965948131782,1345.7075928235445,-1058.460677862935,439.08744532346054,1641.7606510061487,2907.7053134130456,4701.472800488824
"(0.0, 0.5, 0.0, 0.5, 0.0, 0.0)",1060.0,1236.8712097248413,1276.1415569440703,-1112.5652205817241,178.56573452608927,980.5238985588294,2155.5546842075446,4419.408515819356
"(0.0, 0.5, 0.1, 0.0, 0.0, 0.4)",1060.0,3073.0627840755315,2224.8142905598534,-1083.9918225316142,938.1200531974787,3257.0385049593606,4866.129539384481,8489.62397635747
"(0.0, 0.5, 0.1, 0.0, 0.1, 0.3)",1059.0,3092.665178440629,2199.503841674265,-1082.9147604098744,1018.8600266763306,3325.4643151522287,4869.833423096836,8426.453978123434
"(0.0, 0.5, 0.1, 0.0, 0.2, 0.2)",1060.0,2930.6270901417397,2159.7664352894103,-1214.9122780714806,847.8320505067741,3137.3879602268116,4682.83319159279,8183.984476922706
"(0.0, 0.5, 0.1, 0.0, 0.4, 0.0)",1061.0,2931.381926645215,2163.091682409799,-1126.336869497065,833.7260281754243,3145.2957538754235,4680.436955311336,8309.026910934226
"(0.0, 0.5, 0.1, 0.1, 0.0, 0.3)",1061.0,2550.8066370517727,1840.35346355572,-1116.8370085106817,758.8495249316547,2736.9794004517826,4167.528098431303,6948.651036313684
"(0.0, 0.5, 0.1, 0.1, 0.1, 0.2)",1061.0,2435.389787812395,1783.5293471319649,-1110.3528324124272,669.5623146336184,2600.4652629598168,3998.4130393086452,6656.980364354509
"(0.0, 0.5, 0.1, 0.1, 0.3, 0.0)",1060.0,2714.697328702592,1881.0190795417548,-1051.4108542544545,931.6785203203835,2939.502577957024,4331.816583989046,7122.051161494557
"(0.0, 0.5, 0.1, 0.2, 0.0, 0.2)",1061.0,2060.0016519718697,1522.9805217604135,-1115.4935996471231,589.4788282462032,2141.5085721110954,3379.090112432161,5450.530264268673
"(0.0, 0.5, 0.1, 0.2, 0.1, 0.1)",1061.0,2005.3549928923067,1483.7249810951757,-1181.5056938481785,598.0315522100009,2056.7040999328965,3286.4424203085655,5295.388895663586
"(0.0, 0.5, 0.1, 0.2, 0.2, 0.0)",1059.0,2069.0984150954328,1520.803432756276,-1055.991522666356,588.7711240349709,2128.7813489566906,3377.057437904934,5477.273343727742
"(0.0, 0.5, 0.1, 0.4, 0.0, 0.0)",1059.0,1304.4292911515863,1317.186818043909,-1117.9762766832464,197.58726997271697,1032.0803276700244,2253.715159964442,4574.683231629297
"(0.0, 0.5, 0.2, 0.0, 0.0, 0.3)",1059.0,2776.0813296306924,1942.0192208760213,-1186.1595385548862,900.9046969713963,2988.979995638587,4474.809556538155,7286.7533211652335
"(0.0, 0.5, 0.2, 0.0, 0.1, 0.2)",1061.0,2539.513716078979,1823.317417860319,-1127.749557000364,756.5882476522256,2723.1505753569363,4122.976385171874,6774.716976092997
"(0.0, 0.5, 0.2, 0.0, 0.3, 0.0)",1059.0,2556.4998358454686,1853.6284488494562,-1142.9154603046409,715.3221281956221,2752.2162484093024,4186.623790055073,6946.691015222947
"(0.0, 0.5, 0.2, 0.1, 0.0, 0.2)",1061.0,1989.0699997993668,1535.7386594263144,-1294.0868579085345,491.8805354227188,2024.4637288653394,3349.8201627444287,5418.157636360716
"(0.0, 0.5, 0.2, 0.1, 0.2, 0.0)",1059.0,2149.0234234909362,1581.010117970827,-1108.9629901826484,623.9769504351398,2206.6375721769728,3545.9569020163326,5521.892673282135
"(0.0, 0.5, 0.2, 0.3, 0.0, 0.0)",1060.0,1330.3074830038292,1385.975527621782,-1208.9670077480232,186.44990534121462,1012.8914036978822,2295.0454727396173,4758.977280867111
"(0.0, 0.5, 0.3, 0.0, 0.0, 0.2)",1060.0,1996.1362338968079,1554.6162259225373,-1334.4444960606925,463.11090754129464,1993.6671779811313,3394.184631783307,5253.972687168396
"(0.0, 0.5, 0.3, 0.0, 0.1, 0.1)",1059.0,2089.9895217156864,1565.4992995418015,-1176.6343084943383,576.116000618913,2129.6170787829287,3492.8480036208657,5299.594194463447
"(0.0, 0.5, 0.3, 0.0, 0.2, 0.0)",1061.0,2217.0459970157917,1620.8037827715937,-1103.5868759721561,658.1257725434698,2254.9817768666544,3669.368225430673,5582.6261587438785
"(0.0, 0.5, 0.3, 0.1, 0.0, 0.1)",1061.0,1639.0634397128113,1434.5670375766213,-1210.4526789680986,322.6092719183798,1445.683569772773,2887.865840298451,5025.220390053706
"(0.0, 0.5, 0.3, 0.1, 0.1, 0.0)",1060.0,1462.9630331463823,1365.7435419933233,-1328.3541669125161,236.6246595097707,1238.1064827114315,2638.3686058917374,4752.722200705015
"(0.0, 0.5, 0.3, 0.2, 0.0, 0.0)",1059.0,1235.4982556133432,1410.5933611415255,-1339.5001961827293,99.71197690242025,886.4514946499075,2207.2719811631105,4782.620094062135
"(0.0, 0.5, 0.4, 0.0, 0.0, 0.1)",1059.0,1568.0754615852522,1446.9740225736273,-1423.8343425398398,258.41474953939996,1330.9125109148663,2796.532672193698,5036.584709013692
"(0.0, 0.5, 0.4, 0.0, 0.1, 0.0)",1061.0,1436.285289501935,1410.7030634563014,-1414.8217374074975,189.7830081961656,1127.1766162979766,2600.5375158913957,4877.349414536402
"(0.0, 0.5, 0.4, 0.1, 0.0, 0.0)",1059.0,1205.757935032084,1439.1011849704387,-1507.3946209639398,72.6080830578353,796.6489109789618,2189.1346412695784,4845.999503785482
"(0.0, 0.5, 0.5, 0.0, 0.0, 0.0)",1059.0,1229.6372425435893,1535.6121703161593,-1623.959161605264,43.06493546484762,815.4416389741527,2312.808330183874,5104.81096849206
"(0.0, 0.6, 0.0, 0.0, 0.0, 0.4)",1061.0,3641.727375118995,2682.5760861026906,-1431.9516031753938,1026.913021182896,3927.410059481379,5745.692162117441,10015.390040830738
"(0.0, 0.6, 0.0, 0.0, 0.1, 0.3)",1060.0,3657.4691339619735,2699.8708987799077,-1287.7748672428688,991.7700559587797,3971.403294123389,5780.849235529735,9967.113038121177
"(0.0, 0.6, 0.0, 0.0, 0.2, 0.2)",1060.0,3676.116692348647,2664.7409699125515,-1200.796946947804,1060.3464967304458,4001.248415694643,5757.078608209093,9931.354504503804
"(0.0, 0.6, 0.0, 0.0, 0.4, 0.0)",1061.0,3881.7945260090287,2781.9702636558336,-1164.5150660866584,1217.7294457600092,4220.064757661807,6067.661274135418,10424.456289910668
"(0.0, 0.6, 0.0, 0.1, 0.0, 0.3)",1061.0,3221.9569411090674,2338.8782733430867,-1323.1548994564928,862.9243745565873,3564.1716840817717,5108.4153563206055,8699.482598436422
"(0.0, 0.6, 0.0, 0.1, 0.1, 0.2)",1060.0,3192.2225499706283,2300.3086045215573,-1258.9005649059682,869.8293914726332,3542.1353685930626,5058.159309996492,8571.652219348856
"(0.0, 0.6, 0.0, 0.1, 0.3, 0.0)",1059.0,3112.0713699910334,2288.9973067356236,-1208.5919024255609,779.0919997195415,3464.1111285930747,4967.409367984888,8503.140558719584
"(0.0, 0.6, 0.0, 0.2, 0.0, 0.2)",1059.0,2633.008260046875,1956.8478046586356,-1418.752679033798,605.6352539766876,2855.9268950437,4223.111130351903,7052.178619753715
"(0.0, 0.6, 0.0, 0.2, 0.1, 0.1)",1061.0,2467.2257857557224,1892.0189134602101,-1437.6077793344866,494.16597207540144,2668.6579452630394,3996.5238455370272,6776.40483867217
"(0.0, 0.6, 0.0, 0.2, 0.2, 0.0)",1061.0,2570.6234115929974,1935.973485519402,-1395.7847302260207,554.9305647078836,2785.8387068918237,4160.905723552169,6990.426730488194
"(0.0, 0.6, 0.0, 0.4, 0.0, 0.0)",1060.0,1845.6616411989496,1572.3396106518667,-1392.9176059414558,338.19987741840305,1719.3398842010793,3195.385889232205,5455.0329923782265
"(0.0, 0.6, 0.1, 0.0, 0.0, 0.3)",1060.0,3279.821244028767,2349.4840497434234,-1293.7467717602867,899.2708747024917,3655.175875358891,5220.626841474361,8648.161116443938
"(0.0, 0.6, 0.1, 0.0, 0.1, 0.2)",1060.0,3072.325789498842,2270.143352242162,-1387.7042230556162,718.1095070368392,3420.096917456187,4950.702419313351,8305.112078941995
"(0.0, 0.6, 0.1, 0.0, 0.3, 0.0)",1060.0,3241.5971255471973,2321.378109110251,-1205.1689765041692,871.8394935142705,3594.367843192147,5159.026657331528,8607.433076176763
"(0.0, 0.6, 0.1, 0.1, 0.0, 0.2)",1059.0,2861.916574050543,2044.361983060075,-1309.1411655442107,771.3914237163499,3112.879235706998,4553.2149947885955,7324.509708806392
"(0.0, 0.6, 0.1, 0.1, 0.2, 0.0)",1061.0,2652.460132558014,1941.844890728435,-1252.544790883484,666.3520437134612,2855.082733943833,4274.935421045768,6920.392982535646
"(0.0, 0.6, 0.1, 0.3, 0.0, 0.0)",1060.0,1748.323666521831,1548.6832655765324,-1455.458768557679,260.9100494955078,1603.1979400366945,3117.3772682105255,5301.747432993077
"(0.0, 0.6, 0.2, 0.0, 0.0, 0.2)",1061.0,2561.627613576484,1969.6228943775104,-1516.554810117772,470.0552379124165,2720.3778962924916,4227.419291035971,6818.851911914717
"(0.0, 0.6, 0.2, 0.0, 0.1, 0.1)",1059.0,2802.5505166188764,2016.872227774221,-1324.8024834465386,737.0458760871734,3027.7813469864996,4496.468479104407,7072.631888291609
"(0.0, 0.6, 0.2, 0.0, 0.2, 0.0)",1060.0,2696.766740703377,1993.9738865221764,-1224.4526928463538,608.6220866683793,2877.106261793233,4391.891174151084,7026.13972421168
"(0.0, 0.6, 0.2, 0.1, 0.0, 0.1)",1060.0,2285.3283785918893,1769.087495892153,-1371.641130439848,513.4995190609943,2316.6824230447837,3917.6148213275346,5929.188753968196
"(0.0, 0.6, 0.2, 0.1, 0.1, 0.0)",1060.0,2122.336644435911,1683.62747130457,-1290.431172306352,445.28125586811257,2093.092573576345,3685.5812786827228,5717.744139258233
"(0.0, 0.6, 0.2, 0.2, 0.0, 0.0)",1061.0,1813.3144920414734,1601.7773606693765,-1405.756598709173,304.6879382168336,1594.4680679877347,3211.7819994046513,5558.5569943585215
"(0.0, 0.6, 0.4, 0.0, 0.0, 0.0)",1060.0,1704.4233622746867,1662.864558974953,-1590.807273039948,193.68334860877735,1370.545613496046,3090.1706772832194,5745.850413197739
"(0.0, 0.7, 0.0, 0.0, 0.0, 0.3)",1060.0,3589.06616070782,2727.762455770551,-1657.2012207903917,704.035649632785,4015.350126060326,5724.754999387291,9862.208098170471
"(0.0, 0.7, 0.0, 0.0, 0.1, 0.2)",1061.0,3750.162859765452,2758.9599042697923,-1414.2012611356422,855.3032888146463,4189.402272384035,5931.150753899892,9987.602139378672
"(0.0, 0.7, 0.0, 0.0, 0.3, 0.0)",1059.0,3820.266280926834,2803.3116581895642,-1502.2668626399818,891.7892579518266,4336.692753621486,6024.066247234405,10145.434108549627
"(0.0, 0.7, 0.0, 0.1, 0.0, 0.2)",1060.0,3416.457274429639,2471.1139459164915,-1455.3127880563243,800.3356046768627,3830.452002203834,5378.791165073382,8800.10888495126
"(0.0, 0.7, 0.0, 0.1, 0.2, 0.0)",1059.0,3095.308079507939,2348.971116591003,-1565.4482733177974,575.4481849497497,3437.649845286731,4955.932971326871,8337.340021550794
"(0.0, 0.7, 0.0, 0.3, 0.0, 0.0)",1060.0,2257.8283865576554,1862.114706242867,-1595.6923207815134,326.31402129053777,2301.3657695652637,3957.39630641473,6109.007781891349
"(0.0, 0.7, 0.1, 0.0, 0.0, 0.2)",1061.0,3275.363230005147,2460.059172438856,-1660.9888096792456,624.6103889718343,3671.603274178782,5240.4631272299885,8588.394610208714
"(0.0, 0.7, 0.1, 0.0, 0.2, 0.0)",1060.0,3344.0253279465046,2430.3036543899893,-1426.3304460839026,723.3176671264173,3741.0197174016794,5290.890370051998,8502.263916381802
