,count,mean,std,min,25%,50%,75%,max
"(0.0, 0.1, 0.4, 0.0, 0.0, 0.5)",1059.0,-0.011739651586004847,0.01496123499952309,-0.14730690722882728,-0.01805192542421298,-0.0066374660900006335,-0.0002646965584789441,0.0
"(0.0, 0.1, 0.4, 0.0, 0.1, 0.4)",1060.0,-0.010930124702235438,0.015167574247587811,-0.15123162403628465,-0.01549653972475211,-0.006545326530747988,-0.0002103568437384201,0.0
"(0.0, 0.1, 0.4, 0.0, 0.2, 0.3)",1059.0,-0.010423508109993937,0.013454420404620849,-0.11873040948082458,-0.015418640078974564,-0.0061249835291863316,-7.95134717375531e-05,0.0
"(0.0, 0.1, 0.4, 0.0, 0.3, 0.2)",1061.0,-0.011565356538005342,0.013967866208518165,-0.1147442091336557,-0.017069439002279,-0.0063904616210429125,-0.00017833740607598714,0.0
"(0.0, 0.1, 0.4, 0.0, 0.4, 0.1)",1060.0,-0.010201946085237815,0.015201619517306522,-0.14546710241727237,-0.013823741392620527,-0.005413618418670732,0.0,0.0
"(0.0, 0.1, 0.4, 0.0, 0.5, 0.0)",1059.0,-0.008869180727950092,0.01219662823927706,-0.11230959832530124,-0.012422930728712707,-0.004803671994000595,0.0,0.0
"(0.0, 0.1, 0.4, 0.1, 0.0, 0.4)",1059.0,-0.009991755201166425,0.014108404409145302,-0.1434997295265741,-0.013636140382183625,-0.006204643438360263,-0.0007517121259687457,0.0
"(0.0, 0.1, 0.4, 0.1, 0.1, 0.3)",1060.0,-0.00948115000227321,0.012866677211130894,-0.13379359251109724,-0.013094104526448092,-0.005574877283124555,0.0,0.0
"(0.0, 0.1, 0.4, 0.1, 0.2, 0.2)",1061.0,-0.01013611387050612,0.01383597305866319,-0.11418459350595234,-0.013596133806800194,-0.0054384712502608575,-0.00014917006334903284,0.0
"(0.0, 0.1, 0.4, 0.1, 0.4, 0.0)",1060.0,-0.009598827982955107,0.01394117453625569,-0.13594576335259487,-0.013149997334385042,-0.005213594839841103,0.0,0.0
"(0.0, 0.1, 0.4, 0.2, 0.0, 0.3)",1061.0,-0.00995084778447129,0.013520624105210207,-0.11319102452370577,-0.013198669317559864,-0.0054514201055326774,-0.0004488970741099364,0.0
"(0.0, 0.1, 0.4, 0.2, 0.1, 0.2)",1060.0,-0.008636017440490718,0.011248121662252877,-0.06601684968971393,-0.011964797529286513,-0.004836241120330523,-0.00011571580517465522,0.0
"(0.0, 0.1, 0.4, 0.2, 0.3, 0.0)",1060.0,-0.007613425365995632,0.011228509480179706,-0.11569108420430142,-0.009780449709094956,-0.004248991550357949,0.0,0.0
"(0.0, 0.1, 0.4, 0.3, 0.0, 0.2)",1060.0,-0.006843632558434244,0.011968667560784322,-0.12718167002305328,-0.007954508907797765,-0.0033779881992036477,0.0,0.0
"(0.0, 0.1, 0.4, 0.3, 0.1, 0.1)",1060.0,-0.008122975075389189,0.01090299441537452,-0.0739103330906532,-0.011332769733819161,-0.004015583316939623,-9.064307495943671e-05,0.0
"(0.0, 0.1, 0.4, 0.3, 0.2, 0.0)",1061.0,-0.006506966759288148,0.009823591031477497,-0.06699917206608388,-0.007820284436170137,-0.0032867130640112365,0.0,0.0
"(0.0, 0.1, 0.4, 0.4, 0.0, 0.1)",1059.0,-0.007506472475259946,0.011012314867850983,-0.08268282264462949,-0.009893644518882604,-0.0033455059415035335,-0.000187499344511338,0.0
"(0.0, 0.1, 0.4, 0.4, 0.1, 0.0)",1060.0,-0.008101559879674284,0.013445666561269774,-0.1154258119697973,-0.009962186156981495,-0.0034332646052310234,0.0,0.0
"(0.0, 0.1, 0.4, 0.5, 0.0, 0.0)",1061.0,-0.007820290393000034,0.013270964810386246,-0.11092377038942443,-0.008980398730386812,-0.00289186116330981,0.0,0.0
"(0.0, 0.1, 0.5, 0.0, 0.0, 0.4)",1061.0,-0.010885788614471375,0.013694053086763995,-0.12411178665067277,-0.01603697653200319,-0.006545387981409181,-0.0005253258884693163,0.0
"(0.0, 0.1, 0.5, 0.0, 0.1, 0.3)",1061.0,-0.009929344333067216,0.014117918147097449,-0.1267316228168656,-0.012788391215575278,-0.00561792207507962,0.0,0.0
"(0.0, 0.1, 0.5, 0.0, 0.2, 0.2)",1061.0,-0.00963456428816769,0.01537248019272563,-0.15166279438337907,-0.01238943124868009,-0.005104245309987706,-0.00013010052963332623,0.0
"(0.0, 0.1, 0.5, 0.0, 0.4, 0.0)",1059.0,-0.008571173117090691,0.012313907994062293,-0.1179152745747744,-0.011977110179650557,-0.004599398810430356,0.0,0.0
"(0.0, 0.1, 0.5, 0.1, 0.0, 0.3)",1060.0,-0.008289006152722446,0.013211320643899033,-0.14049568668903054,-0.011254677914062159,-0.0040036724807502675,0.0,0.0
"(0.0, 0.1, 0.5, 0.1, 0.1, 0.2)",1060.0,-0.009305141570023425,0.0123159110493283,-0.09688588974258987,-0.012767116370333714,-0.005091985315424742,-0.00022760149335370727,0.0
"(0.0, 0.1, 0.5, 0.1, 0.3, 0.0)",1059.0,-0.008480861877602162,0.011362418082595277,-0.11245243140443616,-0.012243943837732935,-0.005020381454990249,-0.00044464235157285105,0.0
"(0.0, 0.1, 0.5, 0.2, 0.0, 0.2)",1060.0,-0.008747092571556769,0.014072390810413084,-0.1330653277658179,-0.010547577698297133,-0.004142795497392695,0.0,0.0
"(0.0, 0.1, 0.5, 0.2, 0.1, 0.1)",1059.0,-0.007778651935148024,0.012964687337058791,-0.13662390035768365,-0.010764359045714064,-0.003986295989097244,0.0,0.0
"(0.0, 0.1, 0.5, 0.2, 0.2, 0.0)",1059.0,-0.007941530445171466,0.013408214500357738,-0.13422990839330468,-0.010570873016391992,-0.0035745181974150804,0.0,0.0
"(0.0, 0.1, 0.5, 0.4, 0.0, 0.0)",1061.0,-0.008131622474135751,0.013439395495550933,-0.08123841478186135,-0.009109574202419899,-0.003146438157084649,0.0,0.0
"(0.0, 0.1, 0.6, 0.0, 0.0, 0.3)",1061.0,-0.012261618745642496,0.017473192369595235,-0.1574018396828524,-0.01581429471943811,-0.0064902075671386,-0.00019564583475796651,0.0
"(0.0, 0.1, 0.6, 0.0, 0.1, 0.2)",1059.0,-0.00857960837800414,0.01235856567692087,-0.13677242270099235,-0.011591824668990357,-0.004895828009201628,-0.00012981973071796494,0.0
"(0.0, 0.1, 0.6, 0.0, 0.3, 0.0)",1060.0,-0.009014702783903808,0.015018852639233601,-0.15188086689237817,-0.011951877660811351,-0.003998145582815088,0.0,0.0
"(0.0, 0.1, 0.6, 0.1, 0.0, 0.2)",1059.0,-0.008843024244227969,0.011865149388101666,-0.0816595613773293,-0.011784988522544492,-0.004700405363275582,-6.120679093485211e-05,0.0
"(0.0, 0.1, 0.6, 0.1, 0.2, 0.0)",1061.0,-0.00930945875996172,0.01368451197206441,-0.10156919321011493,-0.011819764272811681,-0.00453177924650262,-5.3771248078139076e-05,0.0
"(0.0, 0.1, 0.6, 0.3, 0.0, 0.0)",1061.0,-0.009583678714781664,0.01712235780430166,-0.12366037004560393,-0.009700585418172827,-0.004033870520303138,-0.00017407971108683186,0.0
"(0.0, 0.1, 0.7, 0.0, 0.0, 0.2)",1059.0,-0.009463392159895749,0.01432434212935605,-0.1201802952931357,-0.011605505985643368,-0.004431127577947277,-1.0801694165227048e-05,0.0
"(0.0, 0.1, 0.7, 0.0, 0.2, 0.0)",1060.0,-0.009352268944823052,0.01542153648356462,-0.1563030830796247,-0.01292380429103919,-0.004467579242482094,0.0,0.0
"(0.0, 0.1, 0.7, 0.2, 0.0, 0.0)",1060.0,-0.009779084123609156,0.01620436665703748,-0.14738511255698586,-0.010851882193190276,-0.004670798791017898,-0.0003920866825544767,0.0
"(0.0, 0.1, 0.8, 0.0, 0.0, 0.1)",1059.0,-0.009680219059210524,0.015493986696314422,-0.16477062954622076,-0.012313934474778639,-0.004846036638222697,-0.00024315028585466782,0.0
"(0.0, 0.1, 0.8, 0.0, 0.1, 0.0)",1060.0,-0.009970806905032542,0.016094225186412934,-0.13509199824603665,-0.011376183046241663,-0.0043839455695917524,-3.7251621072915156e-05,0.0
"(0.0, 0.1, 0.8, 0.1, 0.0, 0.0)",1059.0,-0.011114410905574213,0.01785951464928102,-0.11858263574745155,-0.012067820691781233,-0.004837983557667338,-0.00038728635969088605,0.0
"(0.0, 0.1, 0.9, 0.0, 0.0, 0.0)",1060.0,-0.010757394547592013,0.01679395512579201,-0.16209523068993387,-0.012976940123343909,-0.0051831136985265105,-0.00037748352387984306,0.0
"(0.0, 0.2, 0.0, 0.0, 0.0, 0.8)",1059.0,-0.013564361035732754,0.015887546441346698,-0.13677233656760635,-0.020197805705999525,-0.009385609065134736,-0.0005042036555709354,0.0
"(0.0, 0.2, 0.0, 0.0, 0.1, 0.7)",1060.0,-0.012039718677454824,0.01442478926109707,-0.1328820776174441,-0.019151125991574296,-0.007829323948678137,0.0,0.0
"(0.0, 0.2, 0.0, 0.0, 0.2, 0.6)",1061.0,-0.013233100809035876,0.01570996897241383,-0.1288413486566275,-0.02090472949487508,-0.00868660025731584,0.0,0.0
"(0.0, 0.2, 0.0, 0.0, 0.3, 0.5)",1061.0,-0.01267851786170019,0.015203195174584802,-0.1482393727830757,-0.01862983154932694,-0.008851468709939811,-0.0005811541932581842,0.0
"(0.0, 0.2, 0.0, 0.0, 0.4, 0.4)",1060.0,-0.013142885328306143,0.015115482584386301,-0.08642270761072343,-0.021489071260613897,-0.008239397201432507,-0.0001261463084110794,0.0
"(0.0, 0.2, 0.0, 0.0, 0.5, 0.3)",1060.0,-0.013217958250436583,0.015455363328157869,-0.11659685098306141,-0.01973440743973608,-0.008643468253771942,-0.0005280591761038833,0.0
"(0.0, 0.2, 0.0, 0.0, 0.6, 0.2)",1059.0,-0.012301102643533422,0.01459189158755101,-0.11288208966184775,-0.018387392093105286,-0.008179440585806318,-0.0003261076916750849,0.0
"(0.0, 0.2, 0.0, 0.0, 0.8, 0.0)",1060.0,-0.012661491652178912,0.015170922316673633,-0.10890683284673246,-0.019874516233382725,-0.007278880582691319,-0.00036696696884915567,0.0
"(0.0, 0.2, 0.0, 0.1, 0.0, 0.7)",1060.0,-0.012470949668492836,0.01476474506635456,-0.130745673738805,-0.019523732781915274,-0.007695993455588944,0.0,0.0
"(0.0, 0.2, 0.0, 0.1, 0.1, 0.6)",1059.0,-0.011676523367873124,0.014228372799006222,-0.12684293817245484,-0.01803484324940737,-0.00757884396010563,-5.040342159709253e-05,0.0
"(0.0, 0.2, 0.0, 0.1, 0.2, 0.5)",1061.0,-0.013093893837776201,0.016549529781646248,-0.15525402385943374,-0.021060961143783783,-0.008176914126770893,-0.0002729058167510713,0.0
"(0.0, 0.2, 0.0, 0.1, 0.3, 0.4)",1059.0,-0.011051702907243803,0.01250453520322749,-0.08490653141684998,-0.017282897039799038,-0.007448984908990886,0.0,0.0
"(0.0, 0.2, 0.0, 0.1, 0.4, 0.3)",1059.0,-0.009970721822588676,0.013468729564178508,-0.13121350112334518,-0.015035303094488799,-0.0062383980874599135,0.0,0.0
"(0.0, 0.2, 0.0, 0.1, 0.5, 0.2)",1061.0,-0.01263654976476343,0.01696079317982162,-0.14381400806705816,-0.01766553263659954,-0.0072735915670007695,-0.00038115044958212546,0.0
"(0.0, 0.2, 0.0, 0.1, 0.6, 0.1)",1060.0,-0.0101081658951149,0.012285865962904381,-0.07590659281361216,-0.015196930726142829,-0.006243410066311751,0.0,0.0
"(0.0, 0.2, 0.0, 0.1, 0.7, 0.0)",1060.0,-0.01057083393162763,0.012989456405568107,-0.1274851190368468,-0.015941179456781973,-0.006252783179031994,0.0,0.0
"(0.0, 0.2, 0.0, 0.2, 0.0, 0.6)",1061.0,-0.011175050456668816,0.012252189772233904,-0.09073367132849028,-0.017406325921776402,-0.007486699503348174,-0.0007377019925567027,0.0
"(0.0, 0.2, 0.0, 0.2, 0.1, 0.5)",1059.0,-0.01082536547810499,0.012774877321546863,-0.11352125059070937,-0.016687497265154852,-0.0071603170294393505,-0.0005592557064759881,0.0
"(0.0, 0.2, 0.0, 0.2, 0.2, 0.4)",1060.0,-0.009973500666828202,0.011747182785894159,-0.08386507478095709,-0.01563657518737286,-0.006400493861529112,0.0,0.0
"(0.0, 0.2, 0.0, 0.2, 0.3, 0.3)",1059.0,-0.010180035647859086,0.012715184861897143,-0.11190457988597956,-0.016298338244397845,-0.006199417111075482,0.0,0.0
"(0.0, 0.2, 0.0, 0.2, 0.4, 0.2)",1059.0,-0.009313160985435217,0.01312213805503425,-0.11825914512434597,-0.013347496145504035,-0.005281736334069161,0.0,0.0
"(0.0, 0.2, 0.0, 0.2, 0.5, 0.1)",1060.0,-0.009279767482374947,0.01192891990230689,-0.09497112493899267,-0.013860568444227183,-0.005602349222184293,0.0,0.0
"(0.0, 0.2, 0.0, 0.2, 0.6, 0.0)",1060.0,-0.009617173596565517,0.011749781682505185,-0.07180447190651147,-0.014396114893739816,-0.005588009668621791,0.0,0.0
"(0.0, 0.2, 0.0, 0.3, 0.0, 0.5)",1059.0,-0.010372772764649898,0.014379611058232294,-0.14321404450301103,-0.015853530001517756,-0.005991776306310111,-1.359275572696663e-05,0.0
"(0.0, 0.2, 0.0, 0.3, 0.1, 0.4)",1061.0,-0.009361198852645306,0.012070639397482782,-0.11409126982230877,-0.014234614178490848,-0.005890052061731887,-0.00021085814048519893,0.0
"(0.0, 0.2, 0.0, 0.3, 0.2, 0.3)",1060.0,-0.009302083449373224,0.013949300607263996,-0.13511332360956746,-0.013333321509602907,-0.005066501885762888,0.0,0.0
"(0.0, 0.2, 0.0, 0.3, 0.3, 0.2)",1061.0,-0.008800262757705351,0.011799848781840627,-0.1054704094917259,-0.012997086453121703,-0.005194901162817659,0.0,0.0
"(0.0, 0.2, 0.0, 0.3, 0.4, 0.1)",1060.0,-0.009317530335103597,0.011909653430681436,-0.10125568777681382,-0.015110578855135013,-0.005368174682284498,0.0,0.0
"(0.0, 0.2, 0.0, 0.3, 0.5, 0.0)",1059.0,-0.009205635254688071,0.013256045901447338,-0.1244504756545633,-0.014386684960074161,-0.0050098057065993944,0.0,0.0
"(0.0, 0.2, 0.0, 0.4, 0.0, 0.4)",1059.0,-0.008849048962966719,0.01314236632491785,-0.13343383751337282,-0.012068815420614106,-0.005270139395968351,-0.0001444924817228576,0.0
"(0.0, 0.2, 0.0, 0.4, 0.1, 0.3)",1060.0,-0.00840496137298115,0.010401927453145237,-0.07802623891447971,-0.013133100230235936,-0.0047740509139502,-1.6026081469935363e-05,0.0
"(0.0, 0.2, 0.0, 0.4, 0.2, 0.2)",1059.0,-0.0085099677301552,0.011473479815347442,-0.10289944855429625,-0.012958744308004193,-0.004634568454054021,0.0,0.0
"(0.0, 0.2, 0.0, 0.4, 0.4, 0.0)",1060.0,-0.007756788103605328,0.010807142770165437,-0.09445405639212355,-0.010983158296769803,-0.004495052283897426,0.0,0.0
"(0.0, 0.2, 0.0, 0.5, 0.0, 0.3)",1060.0,-0.008732388562651558,0.011329617123306563,-0.10417149116108695,-0.012745083488808193,-0.005151025648849552,-0.00013171621567957244,0.0
"(0.0, 0.2, 0.0, 0.5, 0.1, 0.2)",1061.0,-0.007829430335372608,0.009607204003830734,-0.08105078538628692,-0.012078361709811601,-0.0040713770343954936,-7.700113150521988e-06,0.0
"(0.0, 0.2, 0.0, 0.5, 0.3, 0.0)",1061.0,-0.007137960408910618,0.01116694898775179,-0.09206855579390298,-0.008696695891494537,-0.0032834490259575568,0.0,0.0
"(0.0, 0.2, 0.0, 0.6, 0.0, 0.2)",1059.0,-0.0064164697496165105,0.010095234273945522,-0.09839063378753353,-0.008304859838640669,-0.003338338070081126,-8.694960252567747e-06,0.0
"(0.0, 0.2, 0.0, 0.6, 0.1, 0.1)",1060.0,-0.007091016488187823,0.011756156808801215,-0.1101065105851039,-0.00916020272496712,-0.003110380571862424,0.0,0.0
"(0.0, 0.2, 0.0, 0.6, 0.2, 0.0)",1059.0,-0.00521665266601898,0.0073034279877017645,-0.04239774908339438,-0.007209685681458883,-0.002487012681167125,0.0,0.0
"(0.0, 0.2, 0.0, 0.8, 0.0, 0.0)",1060.0,-0.006253247060624206,0.011309770085336065,-0.09715528783333148,-0.006853921531247865,-0.002090083780985773,0.0,0.0
"(0.0, 0.2, 0.1, 0.0, 0.0, 0.7)",1059.0,-0.0122158428813049,0.015669427039573497,-0.16974625900098214,-0.01821423892095768,-0.008042028771118594,-0.000275374786771469,0.0
"(0.0, 0.2, 0.1, 0.0, 0.1, 0.6)",1059.0,-0.011348672751276523,0.014498878966254859,-0.14686339047164765,-0.01704020500284116,-0.007056213070135572,0.0,0.0
"(0.0, 0.2, 0.1, 0.0, 0.2, 0.5)",1059.0,-0.012830260733768238,0.01571362781374819,-0.16259777192537306,-0.02060902971218392,-0.008475230483524816,-0.00020427395361357546,0.0
"(0.0, 0.2, 0.1, 0.0, 0.3, 0.4)",1061.0,-0.01191677121631031,0.01647162147938371,-0.1582989704215424,-0.017288779675758793,-0.007412996520905517,-0.00030674306078762336,0.0
"(0.0, 0.2, 0.1, 0.0, 0.4, 0.3)",1059.0,-0.011987997424788512,0.016297113107879038,-0.15490658636254592,-0.01898446647121065,-0.007495631876955681,0.0,0.0
"(0.0, 0.2, 0.1, 0.0, 0.5, 0.2)",1059.0,-0.011122151507503163,0.013280486859571802,-0.08220524713126101,-0.016803240897820183,-0.006897499400550535,0.0,0.0
"(0.0, 0.2, 0.1, 0.0, 0.6, 0.1)",1060.0,-0.010855656212323534,0.013539833066976996,-0.13289976449820723,-0.016152111642411378,-0.006608511705324349,0.0,0.0
"(0.0, 0.2, 0.1, 0.0, 0.7, 0.0)",1061.0,-0.010433634552953942,0.013495865034783925,-0.1442295511915315,-0.015497756620910273,-0.006055070888203164,0.0,0.0
"(0.0, 0.2, 0.1, 0.1, 0.0, 0.6)",1061.0,-0.011283902242942257,0.014148092969343055,-0.1421124903296946,-0.017247516176531603,-0.007579303637139368,-0.0005637348832112986,0.0
"(0.0, 0.2, 0.1, 0.1, 0.1, 0.5)",1061.0,-0.010069831246258452,0.014851115563670105,-0.15642738350109237,-0.014570387491070287,-0.006218353963488396,0.0,0.0
"(0.0, 0.2, 0.1, 0.1, 0.2, 0.4)",1059.0,-0.011323186959854398,0.015983764900116416,-0.1524896532282416,-0.016480465276376546,-0.006804988509765691,0.0,0.0
"(0.0, 0.2, 0.1, 0.1, 0.3, 0.3)",1059.0,-0.010766862052659634,0.01585930256704116,-0.1482858867799398,-0.015232855590963249,-0.0059804286174556555,0.0,0.0
"(0.0, 0.2, 0.1, 0.1, 0.4, 0.2)",1061.0,-0.01007008556941692,0.013271091631024136,-0.11267872177161099,-0.015158554166526752,-0.0057315502870935895,0.0,0.0
"(0.0, 0.2, 0.1, 0.1, 0.5, 0.1)",1059.0,-0.011247003923608586,0.013144647231033927,-0.09955290807604011,-0.017713863393575356,-0.00701238912389257,-0.00017549551667262652,0.0
"(0.0, 0.2, 0.1, 0.1, 0.6, 0.0)",1060.0,-0.009386027502353615,0.011815552024555762,-0.12413193182013427,-0.014129783068435087,-0.0055161313081949085,-3.894401389736864e-07,0.0
"(0.0, 0.2, 0.1, 0.2, 0.0, 0.5)",1059.0,-0.009624929184905493,0.011921534127058143,-0.11870051057315856,-0.014550413325175794,-0.005951281517574046,0.0,0.0
"(0.0, 0.2, 0.1, 0.2, 0.1, 0.4)",1059.0,-0.009737617635058605,0.01187972023391492,-0.09402511104286596,-0.015112279036283208,-0.005833424911966887,0.0,0.0
"(0.0, 0.2, 0.1, 0.2, 0.2, 0.3)",1060.0,-0.009584104045190252,0.014879581176647165,-0.14339277306840836,-0.013804142286943323,-0.004986394059462569,0.0,0.0
"(0.0, 0.2, 0.1, 0.2, 0.3, 0.2)",1060.0,-0.009948434717701083,0.012766344854225066,-0.1102320381437669,-0.014966126584109198,-0.0057013143613314984,0.0,0.0
"(0.0, 0.2, 0.1, 0.2, 0.4, 0.1)",1060.0,-0.008164214872231288,0.01132369578811308,-0.09853055971927537,-0.011877805245818294,-0.004322165383667226,0.0,0.0
"(0.0, 0.2, 0.1, 0.2, 0.5, 0.0)",1059.0,-0.008342553056052554,0.011643845752593895,-0.10338305122727726,-0.011896994731582967,-0.0050002943577068075,0.0,0.0
"(0.0, 0.2, 0.1, 0.3, 0.0, 0.4)",1061.0,-0.008898265093997005,0.012658370101617083,-0.1157914466965252,-0.01230680883031521,-0.00472258109419455,0.0,0.0
"(0.0, 0.2, 0.1, 0.3, 0.1, 0.3)",1060.0,-0.008286098398682775,0.0100021020815018,-0.07742961212917428,-0.012626981044932224,-0.004767211343051977,0.0,0.0
"(0.0, 0.2, 0.1, 0.3, 0.2, 0.2)",1059.0,-0.009177930368842251,0.01407676437047697,-0.1323161954570443,-0.012688509560544637,-0.004723622936016622,0.0,0.0
"(0.0, 0.2, 0.1, 0.3, 0.4, 0.0)",1059.0,-0.00749242482051188,0.011095771376025671,-0.10068447350968039,-0.01047763567383319,-0.004157581509605101,0.0,0.0
"(0.0, 0.2, 0.1, 0.4, 0.0, 0.3)",1059.0,-0.00801108540238744,0.013088192452576473,-0.1315897087145205,-0.010648234802450411,-0.0042019109596805,-8.850342399739294e-05,0.0
"(0.0, 0.2, 0.1, 0.4, 0.1, 0.2)",1060.0,-0.008201535127238906,0.013396940018771727,-0.12595141235443832,-0.010877486935369418,-0.003991728679580482,0.0,0.0
"(0.0, 0.2, 0.1, 0.4, 0.3, 0.0)",1059.0,-0.007445539305742088,0.01102977645508851,-0.09789610686432856,-0.010221844696915611,-0.0037185826361643406,0.0,0.0
"(0.0, 0.2, 0.1, 0.5, 0.0, 0.2)",1059.0,-0.007082090983454521,0.010356764988535064,-0.10478782764286947,-0.009369828044157216,-0.00357198099590945,0.0,0.0
"(0.0, 0.2, 0.1, 0.5, 0.1, 0.1)",1060.0,-0.0069590609811627565,0.009743657924964205,-0.08052483655816586,-0.009586299904164229,-0.0032789563848145504,0.0,0.0
"(0.0, 0.2, 0.1, 0.5, 0.2, 0.0)",1060.0,-0.007129313976106797,0.010798155463142596,-0.07098032283122852,-0.009304799166466413,-0.003064305315191985,0.0,0.0
"(0.0, 0.2, 0.1, 0.6, 0.0, 0.1)",1060.0,-0.007232453497516007,0.012277721810609845,-0.09556982043516167,-0.00829415081288476,-0.0027065707046305494,0.0,0.0
"(0.0, 0.2, 0.1, 0.6, 0.1, 0.0)",1059.0,-0.006727293636775387,0.012363149077670645,-0.10858109310381284,-0.0075205613061009955,-0.0025777608887412005,0.0,0.0
"(0.0, 0.2, 0.1, 0.7, 0.0, 0.0)",1061.0,-0.007288660508143265,0.010992269134659848,-0.08035450920425552,-0.00899398084575846,-0.0026191612502472735,-1.8720728408580435e-05,0.0
"(0.0, 0.2, 0.2, 0.0, 0.0, 0.6)",1060.0,-0.01144718470101837,0.01246560793747963,-0.07895730141359007,-0.01857888515399151,-0.007771264550265438,-0.0005456802902400716,0.0
"(0.0, 0.2, 0.2, 0.0, 0.1, 0.5)",1059.0,-0.01228768219382874,0.014640172489107265,-0.14419076797733704,-0.019016228898417722,-0.007916216400811405,-0.00014254690590836982,0.0
"(0.0, 0.2, 0.2, 0.0, 0.2, 0.4)",1059.0,-0.012025815879393383,0.017143008893565494,-0.15927368500732345,-0.016907526942699563,-0.006498762387110788,0.0,0.0
"(0.0, 0.2, 0.2, 0.0, 0.3, 0.3)",1061.0,-0.010740183595228492,0.015195509439304752,-0.156496532961043,-0.01583196433095337,-0.006379224358631169,0.0,0.0
"(0.0, 0.2, 0.2, 0.0, 0.4, 0.2)",1059.0,-0.009588428526480647,0.011577220221133886,-0.10700767742995435,-0.015237381241841342,-0.005699116686232777,0.0,0.0
"(0.0, 0.2, 0.2, 0.0, 0.5, 0.1)",1060.0,-0.0109053608589517,0.013754240194637798,-0.13085664923702145,-0.016448704513035955,-0.0062054223118782285,-4.8792077227774695e-05,0.0
"(0.0, 0.2, 0.2, 0.0, 0.6, 0.0)",1061.0,-0.009579928463860776,0.01266025587686612,-0.14223777361168413,-0.014079534159830435,-0.005647163095425925,-2.4497734364414862e-05,0.0
"(0.0, 0.2, 0.2, 0.1, 0.0, 0.5)",1060.0,-0.010323647694845206,0.016060193072129875,-0.15754541191835691,-0.014235988129602587,-0.005678754171193769,0.0,0.0
"(0.0, 0.2, 0.2, 0.1, 0.1, 0.4)",1061.0,-0.011186450345344278,0.01611240911584348,-0.15348689992464995,-0.015744784427013086,-0.006612301648207117,-0.00010107033503010193,0.0
"(0.0, 0.2, 0.2, 0.1, 0.2, 0.3)",1061.0,-0.010156856542730847,0.01529457557339682,-0.1507851426705517,-0.01381705807108152,-0.005947997438132777,-4.6096985941549466e-05,0.0
"(0.0, 0.2, 0.2, 0.1, 0.3, 0.2)",1061.0,-0.01091870625085983,0.014833765289348974,-0.14754924512276796,-0.016641104200569332,-0.00567096695132049,0.0,0.0
"(0.0, 0.2, 0.2, 0.1, 0.4, 0.1)",1060.0,-0.008638449282750687,0.012804714511937978,-0.14184820332253767,-0.01233147457922984,-0.0047640773834219715,0.0,0.0
"(0.0, 0.2, 0.2, 0.1, 0.5, 0.0)",1060.0,-0.00894189893689712,0.014055514633654911,-0.14361902324479547,-0.012191864870353135,-0.0046112409727871295,0.0,0.0
"(0.0, 0.2, 0.2, 0.2, 0.0, 0.4)",1061.0,-0.00983849050138844,0.014960960245435116,-0.14684091651788372,-0.014075153105753234,-0.005268139984573761,0.0,0.0
"(0.0, 0.2, 0.2, 0.2, 0.1, 0.3)",1061.0,-0.007875766313905769,0.010431122389735231,-0.11319990323550376,-0.011528263973712703,-0.004697429529493473,0.0,0.0
"(0.0, 0.2, 0.2, 0.2, 0.2, 0.2)",1060.0,-0.00833560831968771,0.01370491127707565,-0.14047823439027235,-0.010912468554857297,-0.004217847951213483,0.0,0.0
"(0.0, 0.2, 0.2, 0.2, 0.4, 0.0)",1060.0,-0.008207197166221881,0.012662176423166426,-0.10970209303024328,-0.01051189032874262,-0.004145544201772114,0.0,0.0
"(0.0, 0.2, 0.2, 0.3, 0.0, 0.3)",1060.0,-0.007504443594314062,0.009445773608559459,-0.0606640573485175,-0.010653486190191418,-0.004449091802651182,-0.0001263049529158627,0.0
"(0.0, 0.2, 0.2, 0.3, 0.1, 0.2)",1060.0,-0.00872571920137821,0.013299357789287597,-0.11098707454228823,-0.01096479066704864,-0.004272409966947907,-7.675692008721957e-05,0.0
"(0.0, 0.2, 0.2, 0.3, 0.3, 0.0)",1060.0,-0.008113633443447038,0.014605258029641178,-0.130409039933255,-0.009448299421344513,-0.0032057014803184994,0.0,0.0
"(0.0, 0.2, 0.2, 0.4, 0.0, 0.2)",1059.0,-0.007195645258342549,0.012466696907834219,-0.128182614106262,-0.008685482623230927,-0.00347107356201148,-2.4390288687795927e-05,0.0
"(0.0, 0.2, 0.2, 0.4, 0.1, 0.1)",1061.0,-0.008035336092789653,0.013911979529717369,-0.12664698730012133,-0.009409386500831719,-0.0036906153336660583,0.0,0.0
"(0.0, 0.2, 0.2, 0.4, 0.2, 0.0)",1059.0,-0.006928473573292938,0.011516786263139723,-0.10386556597317798,-0.009061156703965907,-0.0028964820129754746,0.0,0.0
"(0.0, 0.2, 0.2, 0.5, 0.0, 0.1)",1061.0,-0.0075154486461521085,0.01351945562111974,-0.10266314105722092,-0.007379720021767288,-0.0029148474565009086,0.0,0.0
"(0.0, 0.2, 0.2, 0.5, 0.1, 0.0)",1061.0,-0.0061877179381393515,0.008880690307453165,-0.07592222434335363,-0.008378150929890808,-0.002831052467691233,0.0,0.0
"(0.0, 0.2, 0.2, 0.6, 0.0, 0.0)",1061.0,-0.006612620819469107,0.011791784951008327,-0.1151705198364019,-0.007423613754328812,-0.0024859264573996263,0.0,0.0
