,count,mean,std,min,25%,50%,75%,max
"(0.0, 0.2, 0.1, 0.0, 0.0, 0.7)",1059.0,8.636712423196828,4.318044502548104,-7.927451594274264,5.9187576561081485,8.920778150456357,11.634179187268074,21.996392036218225
"(0.0, 0.2, 0.1, 0.0, 0.1, 0.6)",1059.0,8.748658702480153,4.290364673218209,-6.86590622568008,5.9260098228690605,8.9593740551103,11.799828557115081,22.82790657969906
"(0.0, 0.2, 0.1, 0.0, 0.2, 0.5)",1059.0,8.808119943038598,4.138314313814171,-6.965477928895533,6.1376504654988935,9.186750991501595,11.633616888680795,22.518268857190233
"(0.0, 0.2, 0.1, 0.0, 0.3, 0.4)",1061.0,8.314825902419958,4.414213072455281,-7.205134878709642,5.444071687142665,8.618897792887187,11.44215821150436,21.718393156650297
"(0.0, 0.2, 0.1, 0.0, 0.4, 0.3)",1059.0,8.560749609660268,4.248989308325662,-6.012279684726701,5.834013884251472,8.74280295845585,11.436355883651402,22.494324631841287
"(0.0, 0.2, 0.1, 0.0, 0.5, 0.2)",1059.0,8.162803617239772,4.23413318946868,-6.273834902161986,5.294797992968043,8.387914296284132,11.094308182943422,21.405883415872633
"(0.0, 0.2, 0.1, 0.0, 0.6, 0.1)",1060.0,8.44482678876841,4.213014835458695,-5.042262560277073,5.723442870346855,8.754506303143351,11.352065928834929,21.573795968297983
"(0.0, 0.2, 0.1, 0.0, 0.7, 0.0)",1061.0,8.767551598818573,4.2376284049769515,-4.851824823326006,6.071631997229889,9.002124821472881,11.666471446060905,22.465198706620892
"(0.0, 0.2, 0.1, 0.1, 0.0, 0.6)",1061.0,7.233750469017622,3.2976005445762704,-7.414252985201826,5.298559876600699,7.430009569832592,9.428936822875938,19.074287600309884
"(0.0, 0.2, 0.1, 0.1, 0.1, 0.5)",1061.0,7.276330438130468,3.4946044722842005,-7.559098603906218,5.257756639017646,7.516506178785259,9.656977939683918,19.253988380760063
"(0.0, 0.2, 0.1, 0.1, 0.2, 0.4)",1059.0,6.922282966809692,3.3349200593583723,-6.955131412311591,4.907084657989178,7.068975747190999,9.25141543779202,18.745185222453802
"(0.0, 0.2, 0.1, 0.1, 0.3, 0.3)",1059.0,7.099719868874269,3.551415406973505,-7.056072940901037,5.096701003459142,7.414131250494078,9.455691695064484,18.64090190958386
"(0.0, 0.2, 0.1, 0.1, 0.4, 0.2)",1061.0,6.891772173702455,3.4253779615189046,-6.846647649354226,4.792490717442869,7.067708020536288,9.249004411776788,18.70787577728068
"(0.0, 0.2, 0.1, 0.1, 0.5, 0.1)",1059.0,6.47318599137077,3.444748118027795,-6.809811035306939,4.4439414685473935,6.637566100384331,8.879968589168268,17.798817951687777
"(0.0, 0.2, 0.1, 0.1, 0.6, 0.0)",1060.0,7.187832634914456,3.525677021753571,-5.282888649871495,5.178417871391373,7.497384995173098,9.611300977924984,19.05262927929425
"(0.0, 0.2, 0.1, 0.2, 0.0, 0.5)",1059.0,6.010524319171665,2.9686174593801478,-7.539676081045971,4.337628955473682,6.324595508986435,7.827900894288476,16.36278356836148
"(0.0, 0.2, 0.1, 0.2, 0.1, 0.4)",1059.0,5.439178133617844,2.8369065491925607,-7.972132716057138,3.79670442283319,5.645363437120818,7.286686382340003,15.192351565076676
"(0.0, 0.2, 0.1, 0.2, 0.2, 0.3)",1060.0,6.011249755662678,2.830535267613171,-6.959372605291392,4.268732366246992,6.282386171942693,7.738425634081425,16.009543848035655
"(0.0, 0.2, 0.1, 0.2, 0.3, 0.2)",1060.0,5.140626116053103,2.859394663366097,-7.416931205881083,3.5187932679326432,5.359134682053366,7.013056931881735,14.795438760297639
"(0.0, 0.2, 0.1, 0.2, 0.4, 0.1)",1060.0,5.661631946483353,2.814204249636165,-6.763678278141176,3.9964292381779583,5.8228356974614375,7.4333274093240025,15.543106393318936
"(0.0, 0.2, 0.1, 0.2, 0.5, 0.0)",1059.0,5.4239073423218755,2.7870325362871893,-6.797939494318786,3.717808719456439,5.63133029536602,7.178774552972833,15.419618857648668
"(0.0, 0.2, 0.1, 0.3, 0.0, 0.4)",1061.0,4.2905146758712105,2.5376527189306928,-8.468770171274446,2.835883131922676,4.443637125851076,5.855319567593794,12.703115220744843
"(0.0, 0.2, 0.1, 0.3, 0.1, 0.3)",1060.0,4.4057484500592565,2.547331474100793,-7.304161019442423,2.9719912858312707,4.545966685615255,6.047656298068199,12.832468330015153
"(0.0, 0.2, 0.1, 0.3, 0.2, 0.2)",1059.0,4.17231453629279,2.5098701977765296,-7.37923941658461,2.752454022062528,4.292188464917088,5.766374195882896,12.348973338461679
"(0.0, 0.2, 0.1, 0.3, 0.4, 0.0)",1059.0,4.2135017871498714,2.4586980015096214,-6.747772610857362,2.7929630076663456,4.340129647639052,5.718320919476902,12.431350076668647
"(0.0, 0.2, 0.1, 0.4, 0.0, 0.3)",1059.0,3.0611796775136653,2.5016945243275517,-7.7442102548822085,1.3158034930861486,3.0623859558288338,4.899425809302361,9.604034607166085
"(0.0, 0.2, 0.1, 0.4, 0.1, 0.2)",1060.0,2.945579856998923,2.5890337374916412,-7.901730441296164,1.122836443106818,2.893011626379775,4.892434150367596,9.546647861806942
"(0.0, 0.2, 0.1, 0.4, 0.3, 0.0)",1059.0,2.7558072844367123,2.4605095808405903,-7.2215743916640704,1.136541317313718,2.757488929201972,4.5103325441992625,9.112791632418942
"(0.0, 0.2, 0.1, 0.5, 0.0, 0.2)",1059.0,2.3180168466143263,3.0504422863942278,-6.964022420919136,0.019969152043104343,2.5607609765504646,4.932745456141797,8.626011845630801
"(0.0, 0.2, 0.1, 0.5, 0.1, 0.1)",1060.0,1.5349855574209015,2.923200669745445,-7.567806859874519,-0.5899856323227535,1.8161482121792232,3.8217828441629393,7.722829531920906
"(0.0, 0.2, 0.1, 0.5, 0.2, 0.0)",1060.0,1.5953767845100244,2.8709454157817276,-7.323214143240778,-0.4252079540740157,1.779249035353601,3.8398441725865844,7.768581763924173
"(0.0, 0.2, 0.1, 0.6, 0.0, 0.1)",1060.0,0.4442897740395744,3.4694702230958443,-7.8782020291777926,-2.5492641283180517,0.9912663162308659,3.1606804997447853,6.742217674481191
"(0.0, 0.2, 0.1, 0.6, 0.1, 0.0)",1059.0,0.6291514880955219,3.579764873577242,-7.651246033951267,-2.5527072838851446,1.2285089527600972,3.4872904000009974,7.005010141264025
"(0.0, 0.2, 0.1, 0.7, 0.0, 0.0)",1061.0,-0.44325267267192986,4.281246124494703,-9.644599530366749,-4.616543332976897,0.7504630584625446,3.1619481580601327,6.186079100729536
"(0.0, 0.2, 0.2, 0.0, 0.0, 0.6)",1060.0,7.485379509655659,3.476862161157678,-7.634038327461708,5.3909500051992705,7.797564212809472,9.73188364745008,20.01879928041344
"(0.0, 0.2, 0.2, 0.0, 0.1, 0.5)",1059.0,7.078986014087948,3.2823532663850017,-7.420839953801534,5.028232671359889,7.293547873861549,9.24389836816232,18.72916893221344
"(0.0, 0.2, 0.2, 0.0, 0.2, 0.4)",1059.0,6.913926541372611,3.4039339152947936,-7.3237489124629125,4.7787434176039145,7.16141046172543,9.224570240779903,18.768776231029786
"(0.0, 0.2, 0.2, 0.0, 0.3, 0.3)",1061.0,7.245055308932623,3.319495672371733,-6.9744012111302585,5.214556795855583,7.502058632824434,9.419425883805781,19.401417112694382
"(0.0, 0.2, 0.2, 0.0, 0.4, 0.2)",1059.0,7.776127850503774,3.4799431535067793,-5.907152472639529,5.751407365976583,8.140980313332449,10.037662283363892,20.05075006126804
"(0.0, 0.2, 0.2, 0.0, 0.5, 0.1)",1060.0,7.257649232655687,3.5440493384906144,-6.514486763084039,5.222094794314506,7.53068143116249,9.689610665895117,19.05373689639573
"(0.0, 0.2, 0.2, 0.0, 0.6, 0.0)",1061.0,7.382137329635248,3.4705321060010914,-5.973605092669854,5.295143898252875,7.624096084998855,9.688581776296429,19.655577550495455
"(0.0, 0.2, 0.2, 0.1, 0.0, 0.5)",1060.0,6.0017251549243245,2.7976060025836444,-7.67167478031428,4.234847011874697,6.150374228496009,7.6787363044591475,16.546385396608613
"(0.0, 0.2, 0.2, 0.1, 0.1, 0.4)",1061.0,5.5141741331386225,2.8281770679989418,-7.856397844201897,3.7379254267047357,5.65819421061131,7.17752094801492,15.613245964769598
"(0.0, 0.2, 0.2, 0.1, 0.2, 0.3)",1061.0,5.328835541823169,2.9427182464165242,-8.051654828309985,3.6679951249264224,5.550955933853741,7.058533869304491,15.501074794187092
"(0.0, 0.2, 0.2, 0.1, 0.3, 0.2)",1061.0,5.750780491396459,2.9089637089149103,-7.237278873693398,4.000501209983718,5.940581930846908,7.48835297755505,15.788637515124046
"(0.0, 0.2, 0.2, 0.1, 0.4, 0.1)",1060.0,5.8332337161511685,2.914500702925824,-6.84210918944137,4.079958676681274,6.061798816688512,7.578478576575035,16.19984413575007
"(0.0, 0.2, 0.2, 0.1, 0.5, 0.0)",1060.0,6.03438129842295,2.8346996380899094,-6.718926944390839,4.288587549533866,6.227285773481226,7.690393544551491,16.306266095456547
"(0.0, 0.2, 0.2, 0.2, 0.0, 0.4)",1061.0,4.290436880744151,2.6184098654048196,-8.233765215332484,2.888964990947054,4.361475281486101,5.9147975733235345,13.125761301559905
"(0.0, 0.2, 0.2, 0.2, 0.1, 0.3)",1061.0,4.428465834353075,2.671817757694527,-7.455024624754351,2.9235955895267716,4.512180734436749,6.18979431774859,13.151293825337342
"(0.0, 0.2, 0.2, 0.2, 0.2, 0.2)",1060.0,4.627780704047962,2.5719664201018566,-7.503284413000467,3.1681875703942897,4.693493824018699,6.236655462127479,13.210762143075922
"(0.0, 0.2, 0.2, 0.2, 0.4, 0.0)",1060.0,4.686500171326773,2.6313156528144495,-6.980526707481668,3.141693415023882,4.733520698657072,6.409490891684162,12.866854515355126
"(0.0, 0.2, 0.2, 0.3, 0.0, 0.3)",1060.0,3.207731662245478,2.7174722478322546,-8.087136662271023,1.26202114123896,3.234938784114663,5.198431559698531,10.1567554312034
"(0.0, 0.2, 0.2, 0.3, 0.1, 0.2)",1060.0,2.656218299645685,2.624559002248088,-8.36635016793795,0.8867850362210292,2.596288565839128,4.4422534598883505,9.47136195975468
"(0.0, 0.2, 0.2, 0.3, 0.3, 0.0)",1060.0,3.243993640866751,2.703009395811827,-7.450020024407943,1.345952736297433,3.2409446126411154,5.161103450632358,10.145934672826717
"(0.0, 0.2, 0.2, 0.4, 0.0, 0.2)",1059.0,1.973888449015234,3.069335215659462,-8.364635537028127,-0.31208975724693366,2.259534181241565,4.315299901808773,8.577833712978356
"(0.0, 0.2, 0.2, 0.4, 0.1, 0.1)",1061.0,1.5629673087175073,3.100564673776694,-8.232276129274226,-0.7733057440324961,1.8474782943970587,3.9066287111202866,8.383004357084639
"(0.0, 0.2, 0.2, 0.4, 0.2, 0.0)",1059.0,1.754961548332466,3.086869420295018,-8.316897556095762,-0.4197518644993976,1.8828642124832953,4.104502783314398,8.641854099581723
"(0.0, 0.2, 0.2, 0.5, 0.0, 0.1)",1061.0,0.3673992851057302,3.637264346480759,-8.38877641724804,-2.8068692534600235,1.0718035316754875,3.129309665161163,7.19445434044647
"(0.0, 0.2, 0.2, 0.5, 0.1, 0.0)",1061.0,0.6867225354688461,3.7036977772622968,-7.718251501332165,-2.591734755237112,1.334799404234324,3.613174927305292,7.436156952179279
"(0.0, 0.2, 0.2, 0.6, 0.0, 0.0)",1061.0,-0.2675666622999535,4.376095089899958,-9.724702537998736,-4.407669202947235,0.7848250895521577,3.439312172604959,6.912883729747543
"(0.0, 0.2, 0.3, 0.0, 0.0, 0.5)",1059.0,5.959110084168761,2.8704822883640824,-8.139546519632992,4.170178472238787,6.06259851707885,7.563994734871124,16.995076574714975
"(0.0, 0.2, 0.3, 0.0, 0.1, 0.4)",1059.0,6.182317464368871,2.9343129657699896,-7.819687816876038,4.385404845790228,6.382760797297521,7.92576876384274,16.9647804368724
"(0.0, 0.2, 0.3, 0.0, 0.2, 0.3)",1060.0,5.379468553101058,2.9205565387986767,-8.735322643290536,3.5635314963965596,5.469938076238931,7.107052056537883,15.847712291956642
"(0.0, 0.2, 0.3, 0.0, 0.3, 0.2)",1060.0,5.507518336129872,2.8705618211482684,-8.525361405453566,3.6305907225690297,5.5537947241441215,7.21154630981099,15.917036074342988
"(0.0, 0.2, 0.3, 0.0, 0.4, 0.1)",1061.0,6.211018712149003,3.1070590183895734,-8.05727493248454,4.470078476400935,6.46411034350711,8.015451320182091,17.11095509803842
"(0.0, 0.2, 0.3, 0.0, 0.5, 0.0)",1060.0,5.681273799082053,2.859237878907615,-7.912687182901459,3.849877523389113,5.753754573859894,7.33616059330142,16.001095909376854
"(0.0, 0.2, 0.3, 0.1, 0.0, 0.4)",1060.0,4.684015994093625,2.6718189064130873,-8.303023987932262,3.1639431454933025,4.575757037174302,6.366961364314491,13.401221772044494
"(0.0, 0.2, 0.3, 0.1, 0.1, 0.3)",1060.0,4.239816750748708,2.6355148215679014,-8.705911029558782,2.7514191452444234,4.225303775368438,5.829349921376241,13.179408079622561
"(0.0, 0.2, 0.3, 0.1, 0.2, 0.2)",1061.0,4.107094773480489,2.6768941329211935,-8.82316169535697,2.5261759495697262,4.0790397806173155,5.678565900315921,13.096777471884714
"(0.0, 0.2, 0.3, 0.1, 0.4, 0.0)",1061.0,4.704006192864891,2.7495319024235076,-8.131396717336026,3.1222530431413835,4.7081839910330405,6.417400761378943,13.404423323185046
"(0.0, 0.2, 0.3, 0.2, 0.0, 0.3)",1059.0,3.2093348878053627,2.793648392917401,-8.916212306146221,1.641532572814357,3.1220729344729983,5.099438173896591,10.272454470254619
"(0.0, 0.2, 0.3, 0.2, 0.1, 0.2)",1059.0,3.1492211066161695,2.8061485987254193,-8.65474939036226,1.3756107273553924,3.1093323281861656,5.0127274850737935,10.344549798624838
"(0.0, 0.2, 0.3, 0.2, 0.3, 0.0)",1060.0,3.0065752790175218,2.7707750928263826,-8.492211767102114,1.359380569761039,2.885553198968746,4.842056701690562,10.012931422162858
"(0.0, 0.2, 0.3, 0.3, 0.0, 0.2)",1060.0,2.104469292682938,3.285554008973143,-8.31306977009795,-0.34028150158977355,2.514769748076355,4.667433176414326,9.13426682103926
"(0.0, 0.2, 0.3, 0.3, 0.1, 0.1)",1059.0,1.5447964239666534,3.230103429136485,-9.227071566972919,-0.8176780297779072,1.7756291983575918,3.875881372011711,8.728695759710925
"(0.0, 0.2, 0.3, 0.3, 0.2, 0.0)",1060.0,1.904303921044946,3.2600316156412905,-8.808060643917285,-0.44948165471838064,2.0429403867134535,4.448309970424967,9.249247973449807
"(0.0, 0.2, 0.3, 0.4, 0.0, 0.1)",1061.0,0.6591881950345395,3.909339278985956,-8.509607174845868,-2.8570827648202908,1.4404711388790463,3.6265438859988897,7.846475122128325
"(0.0, 0.2, 0.3, 0.4, 0.1, 0.0)",1060.0,0.9876637996686555,3.859699613277609,-8.114336864236229,-2.435909023543774,1.874457562464405,3.9063464727647723,7.9764910726581055
"(0.0, 0.2, 0.3, 0.5, 0.0, 0.0)",1059.0,-0.7683074103118621,4.489040138458628,-10.327905746494762,-4.981346484751901,0.519862252542733,2.943121951105536,6.576056406333632
"(0.0, 0.2, 0.4, 0.0, 0.0, 0.4)",1061.0,4.757777922024372,2.8624363682266973,-8.796923262930374,3.070615357616052,4.625276042852966,6.428560217237559,13.96359855210664
"(0.0, 0.2, 0.4, 0.0, 0.1, 0.3)",1061.0,5.069372445727358,2.9516588191577604,-9.136578401619163,3.386658715115069,4.966906948706596,6.928706441819033,14.529710956967712
"(0.0, 0.2, 0.4, 0.0, 0.2, 0.2)",1059.0,4.394037176174093,2.8236455172611405,-9.540467394423505,2.650479157007471,4.3431777017420155,6.070529834844638,13.678037816900234
"(0.0, 0.2, 0.4, 0.0, 0.4, 0.0)",1059.0,5.049818597360012,2.839385321413073,-8.010051588261808,3.4209488206365024,4.884155427161518,6.731808941183415,14.006436563494418
"(0.0, 0.2, 0.4, 0.1, 0.0, 0.3)",1060.0,3.695164460450548,3.0801579827646575,-9.015600386152071,1.574458782578856,3.666960941007379,5.844340932476392,11.508053373544552
"(0.0, 0.2, 0.4, 0.1, 0.1, 0.2)",1060.0,3.423167317630169,3.0238045730269576,-9.216726274461887,1.5835928086602875,3.2392486088228125,5.40787361208487,11.097929926407875
"(0.0, 0.2, 0.4, 0.1, 0.3, 0.0)",1060.0,3.2857480085446866,2.9421434403587217,-9.225954885564931,1.5707706474809862,3.18487979066465,5.135051288682749,10.789288017268724
"(0.0, 0.2, 0.4, 0.2, 0.0, 0.2)",1061.0,1.9175907619402865,3.456077169123159,-10.158003944887863,-0.6081427153846783,1.9969743089101064,4.5304692756240605,9.692172026500684
"(0.0, 0.2, 0.4, 0.2, 0.1, 0.1)",1060.0,1.7146316088142945,3.4285108560637108,-9.76243744631661,-0.8502242459850204,1.9672766312881675,4.218210512930097,9.089124609845204
"(0.0, 0.2, 0.4, 0.2, 0.2, 0.0)",1060.0,1.9780836249835654,3.449830300262471,-9.571556167108422,-0.587865271970657,2.1613757903290747,4.627785156618401,9.380972155446909
"(0.0, 0.2, 0.4, 0.4, 0.0, 0.0)",1061.0,-0.7993881424150687,4.653883002176189,-10.692942028526868,-5.1162370130844605,0.21725975603696804,3.1639283450190923,6.944650079582643
"(0.0, 0.2, 0.5, 0.0, 0.0, 0.3)",1059.0,3.4702104508490366,3.145959254765407,-10.356851188248108,1.649744192549985,3.2998249259522936,5.531828736505421,11.582507405643447
"(0.0, 0.2, 0.5, 0.0, 0.1, 0.2)",1059.0,3.1936708464023593,3.1452218414702116,-10.338922487283485,1.2950632543259273,3.0531635074518007,5.285813504391861,11.250553447418543
"(0.0, 0.2, 0.5, 0.0, 0.3, 0.0)",1059.0,3.5738127964584243,3.136548024847346,-9.978729311856261,1.6855710255650829,3.4244550308061754,5.599830115157852,11.526797258854998
"(0.0, 0.2, 0.5, 0.1, 0.0, 0.2)",1060.0,2.1152372806098865,3.582376383548831,-10.567879908278366,-0.4892179843746649,2.3233360085473937,4.766114729972549,9.932562663382773
"(0.0, 0.2, 0.5, 0.1, 0.2, 0.0)",1059.0,2.02605979774709,3.6912630646854936,-10.465432416140764,-0.7347347501721044,2.381825631742766,4.731400944066429,9.96840814076033
"(0.0, 0.2, 0.5, 0.3, 0.0, 0.0)",1061.0,-0.2899339202451499,4.894729389392252,-10.633080572057645,-4.903100087172179,0.7150530868079213,3.7831470138085037,8.121773269565551
"(0.0, 0.2, 0.6, 0.0, 0.0, 0.2)",1060.0,2.3007253631741476,3.8445744761175242,-10.972844258941898,-0.6596120676845326,2.7768173921687787,5.180066874280462,10.428136987683935
"(0.0, 0.2, 0.6, 0.0, 0.1, 0.1)",1060.0,1.9317423730008578,3.800967923511355,-11.292930273975106,-0.8771599713690912,2.2428510869116725,4.733912245986749,10.035340923983489
"(0.0, 0.2, 0.6, 0.0, 0.2, 0.0)",1061.0,1.9116263743298183,3.835795577826442,-11.296921043014908,-0.9511142276679532,2.206612928063144,4.917356661766129,10.066118329302176
"(0.0, 0.2, 0.6, 0.1, 0.0, 0.1)",1060.0,0.6622532916612676,4.416301330899253,-11.675684674195711,-3.146222526932519,1.2651968224336383,4.205917695705045,8.996684337721
"(0.0, 0.2, 0.6, 0.1, 0.1, 0.0)",1059.0,1.021479288071826,4.490782804160492,-11.563961800026856,-2.9731081850714585,1.8228302473607425,4.542311647818044,9.290114681188742
"(0.0, 0.2, 0.6, 0.2, 0.0, 0.0)",1061.0,-0.7591547142398564,4.963024452452954,-11.537797793147767,-5.25532091747598,-0.053196134518849664,3.4179899776774993,7.66211247283029
"(0.0, 0.2, 0.8, 0.0, 0.0, 0.0)",1060.0,-0.37078030935786455,5.452371492383623,-13.010857837458001,-5.2442717270533326,-0.013810191455315719,4.386935258855923,9.188365153567082
"(0.0, 0.3, 0.0, 0.0, 0.0, 0.7)",1061.0,10.283214505367111,4.968743727290087,-8.93637880515612,7.067610346536705,10.586264943940515,14.015489018161098,24.170230896325165
"(0.0, 0.3, 0.0, 0.0, 0.1, 0.6)",1060.0,10.327834690393155,5.005213236546809,-9.1687877293126,7.274304857669357,10.662892233285783,13.955697528454138,24.052697541549144
"(0.0, 0.3, 0.0, 0.0, 0.2, 0.5)",1059.0,9.515568244217334,4.937357335006135,-9.766599418894721,6.158088054203921,9.83120037126032,13.191481577073832,22.964562889805357
"(0.0, 0.3, 0.0, 0.0, 0.3, 0.4)",1059.0,9.892512998285303,5.008445466954102,-9.008772684830435,6.526143590197588,10.137155491949718,13.65205552735212,23.088090049106082
"(0.0, 0.3, 0.0, 0.0, 0.4, 0.3)",1060.0,9.878360474556466,5.087146357042405,-8.618261114134897,6.606230892133446,10.197532889546292,13.703855528581922,23.44506104826378
"(0.0, 0.3, 0.0, 0.0, 0.5, 0.2)",1060.0,9.808190038838225,5.069660247826359,-8.024320501401002,6.405735328843413,10.028416207271412,13.58426523504614,23.36658065173647
"(0.0, 0.3, 0.0, 0.0, 0.7, 0.0)",1059.0,9.98320627961148,5.081863613812786,-7.332798847010373,6.740425953989716,10.209813511444455,13.678595617250284,23.53831681129674
"(0.0, 0.3, 0.0, 0.1, 0.0, 0.6)",1059.0,9.390522413525437,4.258187768556732,-8.568693894007298,7.303967363303068,9.852013060774285,12.298098622030636,21.29966048261538
"(0.0, 0.3, 0.0, 0.1, 0.1, 0.5)",1061.0,8.046687627250632,4.297400318298309,-10.466390560735588,5.599637566755073,8.465691507463246,11.131571745727117,19.395450313500216
"(0.0, 0.3, 0.0, 0.1, 0.2, 0.4)",1061.0,8.229710907369165,4.222185130092617,-9.478471040845893,5.785705631073708,8.683616251860943,11.334132014464396,19.594487822504256
"(0.0, 0.3, 0.0, 0.1, 0.3, 0.3)",1061.0,8.356109678157734,4.214651692061765,-9.320906880568858,5.801184895593179,8.738467366760483,11.45335867028754,20.17182046130897
"(0.0, 0.3, 0.0, 0.1, 0.4, 0.2)",1060.0,8.548568586678666,4.323839700234666,-8.36074592126553,6.142840441963959,9.006854564304007,11.710098992463163,19.898393380261233
"(0.0, 0.3, 0.0, 0.1, 0.5, 0.1)",1060.0,8.522913047019594,4.262923328249303,-8.172970374351449,5.997655070167004,8.883417549626246,11.68560981766423,20.27677894240931
"(0.0, 0.3, 0.0, 0.1, 0.6, 0.0)",1061.0,8.594939096922719,4.310952149680928,-8.190658032434861,6.130035699216409,8.996900332365326,11.785034546423512,20.372047827805332
"(0.0, 0.3, 0.0, 0.2, 0.0, 0.5)",1060.0,7.301556097236388,3.6861446743452007,-10.21235746830404,5.426310322335735,7.756423174638396,9.742107580976121,17.409360625610596
"(0.0, 0.3, 0.0, 0.2, 0.1, 0.4)",1061.0,7.361015559799467,3.6645346693278795,-9.021286693785703,5.605269909272844,7.773759903120185,9.730496619580109,17.37214753622401
"(0.0, 0.3, 0.0, 0.2, 0.2, 0.3)",1061.0,7.383700803102448,3.525787452272542,-8.864432809075867,5.512100037015298,7.7168883286413426,9.691890575110463,16.87901396118505
"(0.0, 0.3, 0.0, 0.2, 0.3, 0.2)",1059.0,7.441621996362286,3.6209733739531424,-8.741774257599808,5.682370588561366,7.798774714168627,9.805335177349672,17.304855211938342
"(0.0, 0.3, 0.0, 0.2, 0.4, 0.1)",1059.0,7.317429473352202,3.6309280551367227,-8.326686233472628,5.293230603899613,7.665585916954062,9.769830056362807,17.34022457401416
"(0.0, 0.3, 0.0, 0.2, 0.5, 0.0)",1059.0,7.458926998044174,3.666255067805699,-7.960282825300258,5.69275481477485,7.84814358104965,9.850516875858375,17.45054900063524
"(0.0, 0.3, 0.0, 0.3, 0.0, 0.4)",1060.0,5.893707034473409,3.150502531354963,-9.7880701892183,4.262020199477604,6.175205155296852,7.813676449392935,13.966419666803704
"(0.0, 0.3, 0.0, 0.3, 0.1, 0.3)",1059.0,6.330807159838028,3.1382838060166596,-9.073388043670906,4.661371502057687,6.594600674265591,8.255178643931524,14.086609727496574
"(0.0, 0.3, 0.0, 0.3, 0.2, 0.2)",1061.0,6.153451070897938,3.080450985337927,-8.627330156155066,4.464028395660524,6.467455133815927,8.019658023838234,14.202850698877794
"(0.0, 0.3, 0.0, 0.3, 0.4, 0.0)",1059.0,6.026944791907048,3.1400521303047757,-8.480327428693252,4.384101667750433,6.33799485625149,7.9697008406584695,13.787495033197308
"(0.0, 0.3, 0.0, 0.4, 0.0, 0.3)",1061.0,4.743812552207877,2.9828608540833166,-9.332758721189409,2.960237434096589,4.896355454230506,6.538986202308106,12.42149842715554
"(0.0, 0.3, 0.0, 0.4, 0.1, 0.2)",1060.0,4.803425768383175,2.9652506309715427,-8.76255628403389,3.0133556200311866,4.92491492077068,6.623515460198131,12.112412041537477
"(0.0, 0.3, 0.0, 0.4, 0.3, 0.0)",1060.0,4.957026782895033,3.01893914106403,-8.347828664981606,3.1162471637827585,5.15112991728736,6.76224720464988,12.770416703480509
"(0.0, 0.3, 0.0, 0.5, 0.0, 0.2)",1060.0,3.6424761656026776,3.1370656869700273,-8.958345061143122,1.3014808963996582,3.2276906708294453,5.896124055949638,11.134752483807212
"(0.0, 0.3, 0.0, 0.5, 0.1, 0.1)",1059.0,3.3326325453437056,3.082312060493633,-9.262814921740716,1.2242297141574183,2.9179761387961847,5.492115807205424,11.082928801834099
"(0.0, 0.3, 0.0, 0.5, 0.2, 0.0)",1059.0,3.4350162199597656,3.1356949318056313,-8.584831931712854,1.163910293370711,3.0373936589121207,5.6789301762079525,11.148671327379413
"(0.0, 0.3, 0.0, 0.7, 0.0, 0.0)",1061.0,0.8804039166994316,4.064258184535526,-9.594580274597817,-2.489503156798279,0.6419013217634612,4.19215377022938,8.738904259473623
"(0.0, 0.3, 0.1, 0.0, 0.0, 0.6)",1059.0,8.881956774702337,4.410605595671902,-9.949642199339054,6.304213547717048,9.342697332175296,12.036124891781382,21.4278247108592
"(0.0, 0.3, 0.1, 0.0, 0.1, 0.5)",1060.0,8.497828758190172,4.376725436416794,-10.259881731206294,5.91398135997608,8.864771287685116,11.650024642598396,20.83830793945468
"(0.0, 0.3, 0.1, 0.0, 0.2, 0.4)",1061.0,9.018230547616414,4.288783949766594,-9.394472777253949,6.6219327802361265,9.354002556317722,12.067216111817714,21.341814400458077
"(0.0, 0.3, 0.1, 0.0, 0.3, 0.3)",1060.0,8.633554838521736,4.203815768296177,-9.056816591788543,6.134003030918514,8.962743373127497,11.70536639567922,20.843980385476666
"(0.0, 0.3, 0.1, 0.0, 0.4, 0.2)",1059.0,8.639890182518947,4.236476043033323,-8.630080873786095,6.095686400484105,9.04332097928079,11.679250345608965,20.7570524196247
"(0.0, 0.3, 0.1, 0.0, 0.5, 0.1)",1061.0,8.812063646489415,4.431900589027604,-8.814351448924171,6.389158764908551,9.239370884161719,11.979285525498875,21.092209350088464
"(0.0, 0.3, 0.1, 0.0, 0.6, 0.0)",1059.0,8.545949440652372,4.342632590985075,-8.079882230166973,5.898805539730857,8.897939003445874,11.802259540432438,20.749126113674414
"(0.0, 0.3, 0.1, 0.1, 0.0, 0.5)",1059.0,7.3715594464779,3.626125998346059,-9.824075197321715,5.37556048642376,7.673843649854748,9.76939550144817,17.941615541037397
"(0.0, 0.3, 0.1, 0.1, 0.1, 0.4)",1059.0,7.15728842316814,3.6655798440704643,-10.199351767332978,5.024426952528336,7.4488739919541205,9.57754862115267,17.695111155044042
"(0.0, 0.3, 0.1, 0.1, 0.2, 0.3)",1059.0,7.5067536349241095,3.6792105351311277,-9.58918268601348,5.471167093298754,7.838926965106413,9.837653193747887,17.90319150907187
"(0.0, 0.3, 0.1, 0.1, 0.3, 0.2)",1060.0,7.252666578692637,3.679645104200769,-9.376976945836562,5.144089374369906,7.588320395707788,9.688634865864804,17.63316869427988
